,Symbol,Close,Transportation_CPI,Housing_CPI,Medical_care_CPI,Education_CPI,Food_Beverges_CPI,Oil_price,Date
10188,LDOS,86.3499984741211,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10189,LEN,51.16999816894531,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10190,LNC,52.060001373291016,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10191,LIN,187.22999572753903,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10192,LYV,68.45999908447266,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10193,LKQ,26.0,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10194,LMT,384.6900024414063,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10195,L,47.97999954223633,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10196,LOW,111.18000030517578,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10197,LUMN,11.520000457763672,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10198,LYB,74.81999969482422,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10199,MTB,142.99000549316406,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10200,MRO,11.770000457763672,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10201,MPC,49.63999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10202,MKTX,402.1099853515625,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10203,MAR,124.2699966430664,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10204,MMC,98.8000030517578,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10205,MLM,261.0400085449219,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10206,MAS,39.84000015258789,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10207,MA,280.1099853515625,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10208,MTCH,83.9800033569336,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10209,MKC,82.05500030517578,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10210,MCD,217.1300048828125,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10211,MCK,139.14999389648438,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10212,MDT,107.47000122070312,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10213,MRK,82.6812973022461,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10214,META,182.38999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10215,MET,43.93000030517578,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10216,MTD,653.0,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10217,MGM,27.09000015258789,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10218,MCHP,42.44499969482422,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10219,MU,44.9900016784668,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10220,MSFT,136.0399932861328,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10221,MAA,127.87999725341795,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10222,MRNA,14.880000114440918,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10223,MHK,114.33999633789062,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10224,MOH,127.33999633789062,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10225,TAP,52.38999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10226,MDLZ,55.63999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10227,MPWR,146.27000427246094,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10228,MNST,57.63999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10229,MCO,213.13999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10230,MS,40.9900016784668,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10231,MOS,17.920000076293945,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10232,MSI,178.60000610351562,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10233,MSCI,233.4900054931641,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10234,NDAQ,99.52999877929688,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10235,NTAP,47.40999984741211,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10236,NFLX,289.2900085449219,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10237,NWL,16.280000686645508,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10238,NEM,40.38999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10239,NWSA,13.550000190734863,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10240,NWS,13.93000030517578,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10241,NEE,56.38999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10242,NLSN,20.51000022888184,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10243,NKE,84.66999816894531,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10244,NI,30.059999465942383,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10245,NDSN,131.7899932861328,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10246,NSC,170.86000061035156,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10247,NTRS,86.66000366210938,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10248,NOC,366.2300109863281,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10249,NLOK,22.989999771118164,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10250,NCLH,50.58000183105469,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10251,NRG,36.79999923706055,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10252,NUE,48.560001373291016,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10253,NVDA,41.04249954223633,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10254,NVR,3599.22998046875,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10255,NXPI,99.16999816894533,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10256,ORLY,383.8599853515625,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10257,OXY,42.68000030517578,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10258,ODFL,106.27999877929688,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10259,OMC,75.30000305175781,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10260,ON,17.450000762939453,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10261,OKE,70.61000061035156,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10262,ORCL,51.88999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10263,PCAR,64.23999786376953,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10264,PKG,98.5,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10265,PARA,41.290000915527344,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10266,PH,160.97000122070312,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10267,PAYX,81.0,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10268,PAYC,244.2700042724609,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10269,PYPL,106.75,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10270,PENN,18.479999542236328,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10271,PNR,34.91999816894531,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10272,PEP,137.4600067138672,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10273,PKI,81.48999786376953,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10274,PFE,34.26945114135742,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10275,PM,72.66000366210938,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10276,PSX,99.47000122070312,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10277,PNW,95.58000183105467,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10278,PXD,122.45999908447266,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10279,PNC,126.76000213623048,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10280,POOL,194.88999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10281,PPG,110.43000030517578,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10282,PPL,29.68000030517578,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10283,PFG,52.66999816894531,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10284,PG,121.36000061035156,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10285,PGR,75.62000274658203,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10286,PLD,84.56999969482422,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10287,PRU,78.63999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10288,PEG,61.18000030517578,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10289,PTC,63.5099983215332,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10290,PSA,262.1499938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10291,PHM,33.9900016784668,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10292,PVH,74.30000305175781,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10293,QRVO,70.27999877929688,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10294,PWR,32.88999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10295,QCOM,75.12000274658203,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10296,DGX,102.27999877929688,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10297,RL,86.94000244140625,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10298,RJF,51.27999877929688,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10299,RTX,81.16425323486328,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10300,O,73.12015533447266,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10301,REG,65.33000183105469,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10302,REGN,285.1199951171875,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10303,RF,14.260000228881836,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10304,RSG,89.66999816894531,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10305,RMD,137.77000427246094,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10306,RHI,52.130001068115234,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10307,ROK,148.22999572753906,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10308,ROL,22.09333229064941,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10309,ROP,361.8299865722656,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10310,ROST,105.0199966430664,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10311,RCL,102.8499984741211,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10312,SPGI,258.6700134277344,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10313,CRM,152.72999572753906,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10314,SBAC,265.8699951171875,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10315,SLB,31.71999931335449,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10316,STX,49.65999984741211,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10317,SEE,39.34000015258789,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10318,SRE,143.5,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10319,NOW,263.3800048828125,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10320,SHW,175.72666931152344,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10321,SBNY,113.80999755859376,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10322,SPG,149.50999450683594,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10323,SWKS,74.16999816894531,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10324,SJM,106.9800033569336,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10325,SNA,147.3300018310547,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10326,SEDG,77.54000091552734,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10327,SO,59.77000045776367,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10328,LUV,51.380001068115234,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10329,SWK,128.85000610351562,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10330,SBUX,96.7699966430664,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10331,STT,49.63999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10332,STE,152.2100067138672,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10333,SYK,218.1199951171875,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10334,SIVB,190.009994506836,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10335,SYF,31.739999771118164,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10336,SNPS,139.27000427246094,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10337,SYY,74.47000122070312,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10338,TMUS,77.12999725341797,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10339,TROW,109.75,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10340,TTWO,131.66000366210938,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10341,TPR,20.440000534057617,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10342,TGT,106.70999908447266,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10343,TEL,89.05000305175781,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10344,TDY,309.2799987792969,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10345,TFX,361.1199951171875,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10346,TER,52.209999084472656,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10347,TSLA,45.00199890136719,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10348,TXN,121.73999786376952,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10349,TXT,43.63999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10350,TMO,283.5299987792969,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10351,TJX,54.27000045776367,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10352,TSCO,100.19000244140624,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10353,TT,92.00154876708984,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10354,TDG,534.780029296875,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10355,TRV,147.57000732421875,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10356,TRMB,36.90999984741211,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10357,TFC,46.70000076293945,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10358,TWTR,41.959999084472656,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10359,TYL,256.010009765625,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10360,TSN,93.29000091552734,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10361,USB,52.02000045776367,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10362,UDR,48.5,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10363,ULTA,237.41000366210932,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10364,UNP,159.3300018310547,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10365,UAL,83.1500015258789,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10366,UPS,117.33000183105467,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10367,URI,109.66999816894533,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10368,UNH,230.6199951171875,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10369,UHS,145.91000366210938,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10370,VLO,74.56999969482422,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10371,VTR,74.61000061035156,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10372,VRSN,202.1499938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10373,VRSK,161.74000549316406,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10374,VZ,58.040000915527344,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10375,VRTX,178.6999969482422,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10376,VFC,80.94999694824219,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10377,VTRS,19.270000457763672,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10378,VICI,22.15999984741211,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10379,V,179.1999969482422,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10380,VNO,61.209999084472656,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10381,VMC,143.8699951171875,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10382,WAB,65.80999755859375,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10383,WBA,50.43000030517578,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10384,WMT,114.63999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10385,WBD,26.88999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10386,WM,119.52999877929688,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10387,WAT,211.58999633789065,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10388,WEC,97.7300033569336,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10389,WFC,46.09000015258789,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10390,WELL,91.37999725341795,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10391,WST,144.8699951171875,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10392,WDC,57.470001220703125,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10393,WRK,33.0099983215332,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10394,WY,26.39999961853028,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10395,WHR,134.47000122070312,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10396,WMB,23.549999237060547,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10397,WTW,195.66000366210932,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10398,GWW,266.1000061035156,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10399,WYNN,105.33000183105467,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10400,XEL,65.52999877929688,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10401,XYL,74.63999938964844,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10402,YUM,116.70999908447266,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10403,ZBRA,198.97999572753903,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10404,ZBH,135.33009338378906,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10405,ZION,39.790000915527344,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10406,ZTS,127.04000091552734,-1.29768,2.95058,2.73114,0.29751,1.66072,58.55,2019-09
10407,MMM,158.3800048828125,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10408,AOS,46.810001373291016,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10409,ABT,81.83999633789062,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10410,ABBV,73.2300033569336,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10411,ABMD,170.2100067138672,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10412,ACN,189.6199951171875,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10413,ATVI,52.900001525878906,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10414,ADM,40.33000183105469,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10415,ADBE,272.7099914550781,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10416,ADP,160.42999267578125,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10417,AAP,167.2899932861328,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10418,AES,16.239999771118164,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10419,AFL,51.540000915527344,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10420,A,74.83999633789062,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10421,APD,216.47999572753903,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10422,AKAM,91.0999984741211,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10423,ALK,64.94999694824219,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10424,ALB,68.30999755859375,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10425,ARE,153.13999938964844,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10426,ALGN,182.3000030517578,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10427,ALLE,101.0999984741211,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10428,LNT,53.88999938964844,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10429,ALL,107.16999816894533,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10430,GOOGL,60.29999923706055,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10431,GOOG,60.255001068115234,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10432,MO,41.15999984741211,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10433,AMZN,86.78250122070312,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10434,AMCR,9.550000190734863,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10435,AMD,28.76000022888184,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10436,AEE,79.66000366210938,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10437,AAL,26.799999237060547,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10438,AEP,93.22000122070312,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10439,AXP,116.6999969482422,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10440,AIG,54.369998931884766,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10441,AMT,220.88999938964844,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10442,AWK,123.86000061035156,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10443,AMP,140.74000549316406,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10444,ABC,82.12000274658203,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
10445,AME,88.80000305175781,-1.2087,2.84422,3.50456,0.75829,1.89917,60.06,2019-10
